Designator,Mid X,Mid Y,Rotation,Layer
J9,102.7,-40.473332,180.0,top
R1,28.3325,-35.691516,180.0,top
R10,69.5,-53.716667,180.0,top
R11,69.5,-56.9,180.0,top
R12,69.5,-60.083333,180.0,top
R13,69.5,-63.266666,180.0,top
R14,79.9125,-33.133332,0.0,top
R15,79.9125,-34.733332,0.0,top
R16,84.99964,-65.253332,270.0,top
R17,88.075,-34.058332,270.0,top
R18,89.79446,-65.253332,270.0,top
R19,89.775,-34.070832,270.0,top
R2,28.3325,-41.78606,180.0,top
R20,91.94187,-65.253332,270.0,top
R21,94.089285,-65.253332,90.0,top
R22,98.6,-77.583332,90.0,top
R23,101.6,-77.583332,90.0,top
R24,104.6,-77.583332,90.0,top
R25,105.4,-53.083332,90.0,top
R26,105.4,-57.583332,90.0,top
R27,105.4,-61.833332,90.0,top
R28,105.4,-66.333332,270.0,top
R29,107.9,-77.583332,90.0,top
R3,28.3325,-47.880604,180.0,top
R30,102.4,-43.583332,0.0,bottom
R31,66.0,-53.820832,270.0,bottom
R32,66.0,-65.220832,270.0,bottom
R33,66.0,-42.133332,270.0,bottom
R4,28.3325,-53.975148,180.0,top
R5,28.3325,-60.069692,180.0,top
R6,28.3325,-66.164236,180.0,top
R7,69.5,-44.166666,180.0,top
R8,69.5,-47.349999,180.0,top
R9,69.5,-50.533332,180.0,top
U1,45.4,-43.002082,0.0,top
U10,68.2,-76.133332,0.0,bottom
U11,102.55,-33.9,270.0,bottom
U2,45.4,-57.904471,0.0,top
U3,45.4,-72.806861,0.0,top
U4,62.2,-53.733332,90.0,top
U5,62.2,-65.483332,90.0,top
U6,62.2,-41.983332,90.0,top
U7,83.9,-53.533332,90.0,top
U8,101.987226,-76.133332,0.0,bottom
U9,85.093613,-76.133332,0.0,bottom
X1,99.9625,-47.833332,180.0,bottom
