Designator,Mid X,Mid Y,Rotation,Layer
C75,109.2,-61.1625,90.0,bottom
C76,64.1,-66.7,90.0,bottom
C77,108.3128,-71.9333,90.0,bottom
C78,91.1,-71.9958,90.0,bottom
C79,76.9,-77.7,90.0,bottom
C8,84.1817,-40.7583,90.0,top
C80,108.4,-77.2333,270.0,bottom
C81,91.1,-77.3333,270.0,bottom
C9,88.0,-40.8333,90.0,top
D1,107.9,-73.8083,270.0,top
D2,98.55,-73.8083,270.0,top
D3,104.783332,-73.8083,270.0,top
D4,101.666666,-73.8083,270.0,top
J1,89.2,-27.5833,0.0,top
J10,102.7,-40.4733,180.0,top
J11,113.9,-44.0833,90.0,top
J12,110.9,-49.5433,0.0,top
J13,115.65,-49.5433,0.0,top
J14,57.1,-53.275,180.0,top
J15,67.9,-70.5833,90.0,top
J16,57.9,-77.5833,90.0,top
J2,101.2,-28.2333,0.0,top
J3,74.7,-28.4,270.0,top
J4,80.825,-28.5833,90.0,top
J5,38.4,-28.8333,180.0,top
J6,50.15,-28.8333,180.0,top
J7,61.9,-28.8333,180.0,top
J8,70.96,-35.5,90.0,top
J9,70.925,-39.2,90.0,top
R1,79.9125,-33.1333,0.0,top
R10,69.5,-50.5333,180.0,top
R11,101.05,-50.9,270.0,top
R12,69.5,-53.7167,180.0,top
R13,28.3325,-53.9751,180.0,top
R14,69.5,-56.9,180.0,top
R15,101.0,-55.4,270.0,top
R16,69.5,-60.0833,180.0,top
R17,105.3,-60.50625,180.0,top
R18,100.9625,-59.65,270.0,top
R19,28.3325,-60.0697,180.0,top
R2,88.075,-34.0583,270.0,top
R20,69.5,-63.2667,180.0,top
R21,28.3325,-66.1642,180.0,top
R22,84.9996,-65.2533,270.0,top
R23,89.7945,-65.2533,270.0,top
R24,91.9419,-65.2533,270.0,top
R25,94.0893,-65.2533,90.0,top
R26,98.6,-77.5833,90.0,top
R27,101.7,-77.5833,90.0,top
R28,104.8,-77.5833,90.0,top
R29,107.9,-77.5833,90.0,top
R3,89.775,-34.0708,270.0,top
R30,102.4,-43.5833,0.0,bottom
R31,97.25,-62.9,0.0,bottom
R32,103.9,-69.4,180.0,bottom
R33,73.8,-70.9,90.0,bottom
R34,87.75,-70.4,180.0,bottom
R4,79.9125,-34.7333,0.0,top
R5,28.3325,-35.6915,180.0,top
R6,28.3325,-41.7861,180.0,top
R7,69.5,-44.1667,180.0,top
R8,69.5,-47.35,180.0,top
R9,28.3325,-47.8806,180.0,top
U1,45.4,-43.0021,0.0,top
U2,83.9,-53.5333,90.0,top
U3,45.4,-57.9045,0.0,top
U4,45.4,-72.8069,0.0,top
U5,102.55,-33.9,270.0,bottom
U6,101.7,-76.3,0.0,bottom
U7,84.45,-76.6,0.0,bottom
U8,70.3,-76.6,0.0,bottom
X1,100.5,-46.4,180.0,bottom
